Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 135, 114, 146, 4040, 0.480, 0.542, 0.509, 0.883, 7.557
ArgoUML, 161, 88, 141, 4045, 0.533, 0.647, 0.584, 0.895, 8.495
Columba, 193, 56, 87, 4099, 0.689, 0.775, 0.730, 0.919, 11.277
EMF, 172, 77, 107, 4079, 0.616, 0.691, 0.652, 0.909, 9.980
Hibernate, 193, 56, 109, 4077, 0.639, 0.775, 0.701, 0.912, 10.383
JEdit, 135, 114, 228, 3958, 0.372, 0.542, 0.441, 0.849, 5.624
JFreeChart, 182, 67, 270, 3916, 0.403, 0.731, 0.519, 0.861, 6.172
JMeter, 197, 52, 87, 4099, 0.694, 0.791, 0.739, 0.919, 11.355
JRuby, 202, 47, 97, 4089, 0.676, 0.811, 0.737, 0.917, 11.033
SQuirrel, 200, 49, 130, 4056, 0.606, 0.803, 0.691, 0.907, 9.795
Dubbo, 158, 91, 107, 4079, 0.596, 0.635, 0.615, 0.906, 9.620
Gradle, 132, 117, 74, 4112, 0.641, 0.530, 0.580, 0.912, 10.413
Hive, 204, 45, 128, 4058, 0.614, 0.819, 0.702, 0.909, 9.944
Maven, 141, 108, 132, 4054, 0.516, 0.566, 0.540, 0.891, 8.199
Poi, 199, 50, 105, 4081, 0.655, 0.799, 0.720, 0.914, 10.659
SpringFramework, 187, 62, 88, 4098, 0.680, 0.751, 0.714, 0.917, 11.112
Storm, 197, 52, 133, 4053, 0.597, 0.791, 0.680, 0.906, 9.633
Tomcat, 201, 48, 118, 4068, 0.630, 0.807, 0.708, 0.911, 10.223
Zookeeper, 169, 80, 123, 4063, 0.579, 0.679, 0.625, 0.903, 9.309
