Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 100, 149, 68, 4118, 0.595, 0.402, 0.480, 0.906, 9.602
ArgoUML, 161, 88, 141, 4045, 0.533, 0.647, 0.584, 0.895, 8.495
Columba, 181, 68, 64, 4122, 0.739, 0.727, 0.733, 0.924, 12.159
EMF, 162, 87, 75, 4111, 0.684, 0.651, 0.667, 0.918, 11.175
Hibernate, 193, 56, 109, 4077, 0.639, 0.775, 0.701, 0.912, 10.383
JEdit, 105, 144, 130, 4056, 0.447, 0.422, 0.434, 0.874, 6.958
JFreeChart, 174, 75, 150, 4036, 0.537, 0.699, 0.607, 0.895, 8.565
JMeter, 186, 63, 73, 4113, 0.718, 0.747, 0.732, 0.922, 11.791
JRuby, 202, 47, 96, 4090, 0.678, 0.811, 0.739, 0.917, 11.073
SQuirrel, 187, 62, 90, 4096, 0.675, 0.751, 0.711, 0.917, 11.024
Dubbo, 114, 135, 43, 4143, 0.726, 0.458, 0.562, 0.923, 11.933
Gradle, 133, 116, 68, 4118, 0.662, 0.534, 0.591, 0.915, 10.786
Hive, 194, 55, 74, 4112, 0.724, 0.779, 0.750, 0.922, 11.893
Maven, 141, 108, 132, 4054, 0.516, 0.566, 0.540, 0.891, 8.199
Poi, 180, 69, 61, 4125, 0.747, 0.723, 0.735, 0.925, 12.303
SpringFramework, 167, 82, 54, 4132, 0.756, 0.671, 0.711, 0.926, 12.459
Storm, 177, 72, 55, 4131, 0.763, 0.711, 0.736, 0.926, 12.589
Tomcat, 150, 99, 54, 4132, 0.735, 0.602, 0.662, 0.924, 12.097
Zookeeper, 135, 114, 48, 4138, 0.738, 0.542, 0.625, 0.924, 12.139
