Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 49, 146, 58, 4391, 0.458, 0.251, 0.325, 0.908, 9.906
ArgoUML, 35, 160, 18, 4431, 0.660, 0.179, 0.282, 0.936, 14.727
Columba, 34, 161, 18, 4431, 0.654, 0.174, 0.275, 0.936, 14.572
EMF, 49, 146, 32, 4417, 0.605, 0.251, 0.355, 0.931, 13.407
Hibernate, 54, 141, 39, 4410, 0.581, 0.277, 0.375, 0.928, 12.828
JFreeChart, 62, 133, 62, 4387, 0.500, 0.318, 0.389, 0.916, 10.908
JMeter, 35, 160, 29, 4420, 0.547, 0.179, 0.270, 0.923, 12.024
JRuby, 44, 151, 13, 4436, 0.772, 0.226, 0.349, 0.946, 17.384
SQuirrel, 47, 148, 26, 4423, 0.644, 0.241, 0.351, 0.935, 14.333
Dubbo, 36, 159, 34, 4415, 0.514, 0.185, 0.272, 0.918, 11.248
Gradle, 28, 167, 18, 4431, 0.609, 0.144, 0.232, 0.931, 13.496
Groovy, 22, 173, 22, 4427, 0.500, 0.113, 0.184, 0.916, 10.908
Hive, 60, 135, 38, 4411, 0.612, 0.308, 0.410, 0.931, 13.581
Maven, 46, 149, 52, 4397, 0.469, 0.236, 0.314, 0.911, 10.179
Poi, 40, 155, 23, 4426, 0.635, 0.205, 0.310, 0.934, 14.121
SpringFramework, 38, 157, 25, 4424, 0.603, 0.195, 0.295, 0.930, 13.365
Storm, 36, 159, 27, 4422, 0.571, 0.185, 0.279, 0.927, 12.609
Tomcat, 56, 139, 35, 4414, 0.615, 0.287, 0.392, 0.932, 13.656
Zookeeper, 39, 156, 33, 4416, 0.542, 0.200, 0.292, 0.922, 11.900
