Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 73, 63, 48, 1035, 0.603, 0.537, 0.568, 0.815, 4.408
ArgoUML, 85, 51, 47, 1036, 0.644, 0.625, 0.634, 0.827, 4.772
Columba, 93, 43, 45, 1038, 0.674, 0.684, 0.679, 0.834, 5.040
EMF, 94, 42, 51, 1032, 0.648, 0.691, 0.669, 0.828, 4.811
Hibernate, 94, 42, 52, 1031, 0.644, 0.691, 0.667, 0.827, 4.771
JEdit, 92, 44, 117, 966, 0.440, 0.676, 0.533, 0.747, 2.946
JFreeChart, 95, 41, 67, 1016, 0.586, 0.699, 0.638, 0.810, 4.256
JMeter, 93, 43, 40, 1043, 0.699, 0.684, 0.691, 0.840, 5.268
JRuby, 97, 39, 43, 1040, 0.693, 0.713, 0.703, 0.839, 5.210
SQuirrel, 98, 38, 48, 1035, 0.671, 0.721, 0.695, 0.834, 5.016
Dubbo, 74, 62, 41, 1042, 0.643, 0.544, 0.590, 0.827, 4.768
Gradle, 86, 50, 27, 1056, 0.761, 0.632, 0.691, 0.853, 5.822
Groovy, 85, 51, 42, 1041, 0.669, 0.625, 0.646, 0.833, 4.999
Hive, 91, 45, 54, 1029, 0.628, 0.669, 0.648, 0.822, 4.625
Poi, 99, 37, 43, 1040, 0.697, 0.728, 0.712, 0.840, 5.249
SpringFramework, 91, 45, 39, 1044, 0.700, 0.669, 0.684, 0.841, 5.274
Storm, 92, 44, 45, 1038, 0.672, 0.676, 0.674, 0.834, 5.019
Tomcat, 98, 38, 44, 1039, 0.690, 0.721, 0.705, 0.838, 5.186
Zookeeper, 95, 41, 55, 1028, 0.633, 0.699, 0.664, 0.824, 4.677
