Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 170, 213, 86, 3183, 0.664, 0.444, 0.532, 0.842, 5.332
ArgoUML, 169, 214, 50, 3219, 0.772, 0.441, 0.561, 0.864, 6.358
Columba, 295, 88, 45, 3224, 0.868, 0.770, 0.816, 0.879, 7.273
EMF, 195, 188, 69, 3200, 0.739, 0.509, 0.603, 0.858, 6.043
Hibernate, 236, 147, 60, 3209, 0.797, 0.616, 0.695, 0.868, 6.602
JEdit, 195, 188, 143, 3126, 0.577, 0.509, 0.541, 0.818, 4.501
JFreeChart, 304, 79, 106, 3163, 0.741, 0.794, 0.767, 0.859, 6.070
JMeter, 226, 157, 35, 3234, 0.866, 0.590, 0.702, 0.879, 7.257
SQuirrel, 207, 176, 68, 3201, 0.753, 0.540, 0.629, 0.861, 6.177
Dubbo, 263, 120, 52, 3217, 0.835, 0.687, 0.754, 0.874, 6.961
Gradle, 127, 256, 34, 3235, 0.789, 0.332, 0.467, 0.867, 6.522
Groovy, 226, 157, 46, 3223, 0.831, 0.590, 0.690, 0.874, 6.923
Hive, 316, 67, 68, 3201, 0.823, 0.825, 0.824, 0.873, 6.847
Maven, 179, 204, 56, 3213, 0.762, 0.467, 0.579, 0.862, 6.263
Poi, 313, 70, 48, 3221, 0.867, 0.817, 0.841, 0.879, 7.267
SpringFramework, 219, 164, 53, 3216, 0.805, 0.572, 0.669, 0.870, 6.677
Storm, 247, 136, 56, 3213, 0.815, 0.645, 0.720, 0.871, 6.773
Tomcat, 328, 55, 68, 3201, 0.828, 0.856, 0.842, 0.873, 6.898
Zookeeper, 245, 138, 83, 3186, 0.747, 0.640, 0.689, 0.860, 6.122
