Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 64, 131, 66, 4383, 0.492, 0.328, 0.394, 0.915, 10.724
ArgoUML, 35, 160, 18, 4431, 0.660, 0.179, 0.282, 0.936, 14.727
Columba, 34, 161, 17, 4432, 0.667, 0.174, 0.276, 0.937, 14.877
EMF, 52, 143, 41, 4408, 0.559, 0.267, 0.361, 0.925, 12.316
Hibernate, 54, 141, 39, 4410, 0.581, 0.277, 0.375, 0.928, 12.828
JFreeChart, 63, 132, 93, 4356, 0.404, 0.323, 0.359, 0.896, 8.618
JMeter, 46, 149, 41, 4408, 0.529, 0.236, 0.326, 0.921, 11.592
JRuby, 47, 148, 16, 4433, 0.746, 0.241, 0.364, 0.944, 16.767
SQuirrel, 56, 139, 38, 4411, 0.596, 0.287, 0.388, 0.930, 13.188
Dubbo, 37, 158, 48, 4401, 0.435, 0.190, 0.264, 0.904, 9.367
Gradle, 29, 166, 20, 4429, 0.592, 0.149, 0.238, 0.929, 13.095
Groovy, 30, 165, 24, 4425, 0.556, 0.154, 0.241, 0.924, 12.231
Hive, 58, 137, 30, 4419, 0.659, 0.297, 0.410, 0.936, 14.697
Maven, 56, 139, 62, 4387, 0.475, 0.287, 0.358, 0.912, 10.302
Poi, 45, 150, 31, 4418, 0.592, 0.231, 0.332, 0.929, 13.101
SpringFramework, 30, 165, 17, 4432, 0.638, 0.154, 0.248, 0.934, 14.201
Storm, 59, 136, 33, 4416, 0.641, 0.303, 0.411, 0.935, 14.273
Tomcat, 60, 135, 46, 4403, 0.566, 0.308, 0.399, 0.926, 12.480
Zookeeper, 44, 151, 49, 4400, 0.473, 0.226, 0.306, 0.911, 10.267
