Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 29, 44, 49, 2462, 0.372, 0.397, 0.384, 0.924, 12.161
ArgoUML, 52, 21, 371, 2140, 0.123, 0.712, 0.210, 0.770, 3.351
Columba, 35, 38, 155, 2356, 0.184, 0.479, 0.266, 0.847, 5.521
EMF, 59, 14, 64, 2447, 0.480, 0.808, 0.602, 0.941, 15.979
Hibernate, 39, 34, 285, 2226, 0.120, 0.534, 0.196, 0.765, 3.261
JEdit, 46, 27, 241, 2270, 0.160, 0.630, 0.256, 0.824, 4.673
JFreeChart, 37, 36, 191, 2320, 0.162, 0.507, 0.246, 0.826, 4.744
JMeter, 33, 40, 142, 2369, 0.189, 0.452, 0.266, 0.850, 5.675
JRuby, 37, 36, 134, 2377, 0.216, 0.507, 0.303, 0.869, 6.659
SQuirrel, 38, 35, 155, 2356, 0.197, 0.521, 0.286, 0.857, 5.969
Dubbo, 20, 53, 138, 2373, 0.127, 0.274, 0.173, 0.777, 3.481
Gradle, 12, 61, 46, 2465, 0.207, 0.164, 0.183, 0.863, 6.324
Groovy, 23, 50, 53, 2458, 0.303, 0.315, 0.309, 0.907, 9.712
Hive, 38, 35, 189, 2322, 0.167, 0.521, 0.253, 0.831, 4.926
Maven, 14, 59, 193, 2318, 0.068, 0.192, 0.100, 0.582, 1.394
Poi, 32, 41, 124, 2387, 0.205, 0.438, 0.279, 0.862, 6.261
SpringFramework, 31, 42, 160, 2351, 0.162, 0.425, 0.235, 0.826, 4.745
Storm, 31, 42, 151, 2360, 0.170, 0.425, 0.243, 0.834, 5.029
Tomcat, 34, 39, 139, 2372, 0.197, 0.466, 0.276, 0.856, 5.957
Zookeeper, 32, 41, 194, 2317, 0.142, 0.438, 0.214, 0.800, 4.012
