Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 67, 127, 123, 4326, 0.353, 0.345, 0.349, 0.882, 7.440
ArgoUML, 108, 86, 320, 4129, 0.252, 0.557, 0.347, 0.834, 5.039
Columba, 78, 116, 171, 4278, 0.313, 0.402, 0.352, 0.867, 6.497
EMF, 69, 125, 272, 4177, 0.202, 0.356, 0.258, 0.794, 3.843
Hibernate, 87, 107, 179, 4270, 0.327, 0.448, 0.378, 0.872, 6.828
JEdit, 156, 38, 97, 4352, 0.617, 0.804, 0.698, 0.932, 13.757
JFreeChart, 85, 109, 171, 4278, 0.332, 0.438, 0.378, 0.874, 6.947
JMeter, 64, 130, 120, 4329, 0.348, 0.330, 0.339, 0.880, 7.325
JRuby, 97, 97, 134, 4315, 0.420, 0.500, 0.456, 0.900, 9.050
SQuirrel, 85, 109, 121, 4328, 0.413, 0.438, 0.425, 0.899, 8.875
Dubbo, 60, 134, 137, 4312, 0.305, 0.309, 0.307, 0.863, 6.289
Gradle, 39, 155, 56, 4393, 0.411, 0.201, 0.270, 0.898, 8.825
Groovy, 47, 147, 66, 4383, 0.416, 0.242, 0.306, 0.900, 8.954
Hive, 93, 101, 122, 4327, 0.433, 0.479, 0.455, 0.903, 9.352
Maven, 51, 143, 173, 4276, 0.228, 0.263, 0.244, 0.816, 4.449
Poi, 68, 126, 159, 4290, 0.300, 0.351, 0.323, 0.861, 6.169
SpringFramework, 58, 136, 82, 4367, 0.414, 0.299, 0.347, 0.899, 8.915
Storm, 70, 124, 148, 4301, 0.321, 0.361, 0.340, 0.870, 6.685
Tomcat, 82, 112, 138, 4311, 0.373, 0.423, 0.396, 0.888, 7.920
Zookeeper, 64, 130, 136, 4313, 0.320, 0.330, 0.325, 0.869, 6.659
