Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 14, 86, 140, 2253, 0.091, 0.140, 0.110, 0.559, 1.266
ArgoUML, 76, 24, 287, 2106, 0.209, 0.760, 0.328, 0.808, 4.220
Columba, 74, 26, 222, 2171, 0.250, 0.740, 0.374, 0.840, 5.232
EMF, 51, 49, 101, 2292, 0.336, 0.510, 0.405, 0.880, 7.365
Hibernate, 77, 23, 132, 2261, 0.368, 0.770, 0.498, 0.891, 8.185
JEdit, 65, 35, 217, 2176, 0.230, 0.650, 0.340, 0.826, 4.746
JFreeChart, 90, 10, 109, 2284, 0.452, 0.900, 0.602, 0.911, 10.275
JMeter, 73, 27, 124, 2269, 0.371, 0.730, 0.492, 0.892, 8.238
JRuby, 74, 26, 116, 2277, 0.389, 0.740, 0.510, 0.897, 8.710
SQuirrel, 55, 45, 159, 2234, 0.257, 0.550, 0.350, 0.844, 5.407
Dubbo, 46, 54, 257, 2136, 0.152, 0.460, 0.228, 0.736, 2.785
Gradle, 34, 66, 39, 2354, 0.466, 0.340, 0.393, 0.914, 10.611
Groovy, 67, 33, 135, 2258, 0.332, 0.670, 0.444, 0.879, 7.269
Hive, 81, 19, 215, 2178, 0.274, 0.810, 0.409, 0.853, 5.822
Maven, 47, 53, 143, 2250, 0.247, 0.470, 0.324, 0.838, 5.167
Poi, 77, 23, 131, 2262, 0.370, 0.770, 0.500, 0.892, 8.229
SpringFramework, 71, 29, 189, 2204, 0.273, 0.710, 0.394, 0.853, 5.808
Storm, 70, 30, 235, 2158, 0.230, 0.700, 0.346, 0.825, 4.722
Tomcat, 76, 24, 237, 2156, 0.243, 0.760, 0.368, 0.835, 5.053
Zookeeper, 76, 24, 205, 2188, 0.270, 0.760, 0.399, 0.852, 5.743
