Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 13, 71, 67, 1497, 0.162, 0.155, 0.159, 0.686, 2.188
ArgoUML, 57, 27, 185, 1379, 0.236, 0.679, 0.350, 0.784, 3.621
Columba, 64, 20, 159, 1405, 0.287, 0.762, 0.417, 0.822, 4.631
EMF, 46, 38, 172, 1392, 0.211, 0.548, 0.305, 0.758, 3.140
Hibernate, 65, 19, 149, 1415, 0.304, 0.774, 0.436, 0.832, 4.959
JEdit, 51, 33, 159, 1405, 0.243, 0.607, 0.347, 0.790, 3.765
JFreeChart, 49, 35, 131, 1433, 0.272, 0.583, 0.371, 0.813, 4.341
JMeter, 63, 21, 92, 1472, 0.406, 0.750, 0.527, 0.875, 6.974
JRuby, 53, 31, 70, 1494, 0.431, 0.631, 0.512, 0.882, 7.454
SQuirrel, 42, 42, 105, 1459, 0.286, 0.500, 0.364, 0.822, 4.605
Dubbo, 66, 18, 67, 1497, 0.496, 0.786, 0.608, 0.897, 8.736
Gradle, 18, 66, 53, 1511, 0.254, 0.214, 0.232, 0.799, 3.974
Groovy, 58, 26, 85, 1479, 0.406, 0.690, 0.511, 0.874, 6.957
Hive, 67, 17, 86, 1478, 0.438, 0.798, 0.565, 0.884, 7.591
Maven, 37, 47, 97, 1467, 0.276, 0.440, 0.339, 0.815, 4.417
Poi, 69, 15, 183, 1381, 0.274, 0.821, 0.411, 0.814, 4.372
SpringFramework, 53, 31, 83, 1481, 0.390, 0.631, 0.482, 0.869, 6.646
Storm, 55, 29, 153, 1411, 0.264, 0.655, 0.377, 0.807, 4.188
Tomcat, 61, 23, 73, 1491, 0.455, 0.726, 0.560, 0.888, 7.931
Zookeeper, 66, 18, 133, 1431, 0.332, 0.786, 0.466, 0.846, 5.507
