Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 49, 51, 156, 2237, 0.239, 0.490, 0.321, 0.832, 4.959
ArgoUML, 76, 24, 287, 2106, 0.209, 0.760, 0.328, 0.808, 4.220
Columba, 82, 18, 245, 2148, 0.251, 0.820, 0.384, 0.840, 5.252
EMF, 53, 47, 147, 2246, 0.265, 0.530, 0.353, 0.849, 5.606
Hibernate, 77, 23, 132, 2261, 0.368, 0.770, 0.498, 0.891, 8.185
JEdit, 63, 37, 245, 2148, 0.205, 0.630, 0.309, 0.804, 4.099
JFreeChart, 78, 22, 97, 2296, 0.446, 0.780, 0.567, 0.910, 10.112
JMeter, 78, 22, 123, 2270, 0.388, 0.780, 0.518, 0.897, 8.674
JRuby, 77, 23, 180, 2213, 0.300, 0.770, 0.431, 0.866, 6.469
SQuirrel, 59, 41, 158, 2235, 0.272, 0.590, 0.372, 0.852, 5.778
Dubbo, 44, 56, 167, 2226, 0.209, 0.440, 0.283, 0.808, 4.199
Gradle, 35, 65, 57, 2336, 0.380, 0.350, 0.365, 0.895, 8.484
Groovy, 53, 47, 148, 2245, 0.264, 0.530, 0.352, 0.848, 5.574
Hive, 83, 17, 134, 2259, 0.382, 0.830, 0.524, 0.895, 8.535
Maven, 47, 53, 126, 2267, 0.272, 0.470, 0.344, 0.852, 5.773
Poi, 73, 27, 138, 2255, 0.346, 0.730, 0.469, 0.884, 7.625
SpringFramework, 69, 31, 183, 2210, 0.274, 0.690, 0.392, 0.854, 5.826
Storm, 70, 30, 286, 2107, 0.197, 0.700, 0.307, 0.796, 3.902
Tomcat, 84, 16, 276, 2117, 0.233, 0.840, 0.365, 0.828, 4.817
Zookeeper, 40, 60, 180, 2213, 0.182, 0.400, 0.250, 0.779, 3.533
