Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 48, 43, 315, 3232, 0.132, 0.527, 0.211, 0.811, 4.286
ArgoUML, 55, 36, 447, 3100, 0.110, 0.604, 0.185, 0.772, 3.380
Columba, 68, 23, 425, 3122, 0.138, 0.747, 0.233, 0.819, 4.514
EMF, 57, 34, 399, 3148, 0.125, 0.626, 0.208, 0.800, 3.997
Hibernate, 61, 30, 311, 3236, 0.164, 0.670, 0.263, 0.847, 5.556
JEdit, 68, 23, 532, 3015, 0.113, 0.747, 0.197, 0.779, 3.531
JFreeChart, 61, 30, 500, 3047, 0.109, 0.670, 0.187, 0.770, 3.347
JMeter, 60, 31, 225, 3322, 0.211, 0.659, 0.319, 0.881, 7.416
JRuby, 57, 34, 277, 3270, 0.171, 0.626, 0.268, 0.853, 5.823
SQuirrel, 64, 27, 388, 3159, 0.142, 0.703, 0.236, 0.823, 4.661
Dubbo, 28, 63, 253, 3294, 0.100, 0.308, 0.151, 0.749, 2.984
Gradle, 31, 60, 128, 3419, 0.195, 0.341, 0.248, 0.872, 6.794
Groovy, 42, 49, 204, 3343, 0.171, 0.462, 0.249, 0.853, 5.826
Hive, 62, 29, 261, 3286, 0.192, 0.681, 0.300, 0.870, 6.674
Maven, 31, 60, 315, 3232, 0.090, 0.341, 0.142, 0.721, 2.582
Poi, 55, 36, 248, 3299, 0.182, 0.604, 0.279, 0.862, 6.257
SpringFramework, 54, 37, 290, 3257, 0.157, 0.593, 0.248, 0.841, 5.276
Storm, 70, 21, 244, 3303, 0.223, 0.769, 0.346, 0.888, 7.912
Tomcat, 64, 27, 334, 3213, 0.161, 0.703, 0.262, 0.844, 5.429
Zookeeper, 31, 60, 285, 3262, 0.098, 0.341, 0.152, 0.745, 2.922
