Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 70, 131, 44, 4228, 0.614, 0.348, 0.444, 0.927, 12.665
ArgoUML, 114, 87, 58, 4214, 0.663, 0.567, 0.611, 0.932, 13.750
Columba, 124, 77, 38, 4234, 0.765, 0.617, 0.683, 0.941, 16.034
EMF, 112, 89, 41, 4231, 0.732, 0.557, 0.633, 0.939, 15.290
Hibernate, 121, 80, 61, 4211, 0.665, 0.602, 0.632, 0.932, 13.795
JEdit, 88, 113, 119, 4153, 0.425, 0.438, 0.431, 0.894, 8.461
JFreeChart, 111, 90, 82, 4190, 0.575, 0.552, 0.563, 0.922, 11.799
JMeter, 124, 77, 26, 4246, 0.827, 0.617, 0.707, 0.946, 17.396
JRuby, 131, 70, 28, 4244, 0.824, 0.652, 0.728, 0.945, 17.335
Dubbo, 93, 108, 49, 4223, 0.655, 0.463, 0.542, 0.931, 13.575
Gradle, 89, 112, 43, 4229, 0.674, 0.443, 0.535, 0.933, 14.004
Groovy, 108, 93, 25, 4247, 0.812, 0.537, 0.647, 0.945, 17.071
Hive, 119, 82, 38, 4234, 0.758, 0.592, 0.665, 0.941, 15.867
Maven, 108, 93, 80, 4192, 0.574, 0.537, 0.555, 0.922, 11.784
Poi, 120, 81, 37, 4235, 0.764, 0.597, 0.670, 0.941, 16.009
SpringFramework, 124, 77, 25, 4247, 0.832, 0.617, 0.709, 0.946, 17.520
Storm, 106, 95, 47, 4225, 0.693, 0.527, 0.599, 0.935, 14.418
Tomcat, 126, 75, 70, 4202, 0.643, 0.627, 0.635, 0.930, 13.306
Zookeeper, 90, 111, 35, 4237, 0.720, 0.448, 0.552, 0.938, 15.023
