Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 70, 66, 36, 1047, 0.660, 0.515, 0.579, 0.831, 4.919
ArgoUML, 85, 51, 47, 1036, 0.644, 0.625, 0.634, 0.827, 4.772
Columba, 92, 44, 40, 1043, 0.697, 0.676, 0.687, 0.840, 5.247
EMF, 88, 48, 38, 1045, 0.698, 0.647, 0.672, 0.840, 5.260
Hibernate, 94, 42, 52, 1031, 0.644, 0.691, 0.667, 0.827, 4.771
JEdit, 82, 54, 87, 996, 0.485, 0.603, 0.538, 0.770, 3.349
JFreeChart, 98, 38, 56, 1027, 0.636, 0.721, 0.676, 0.825, 4.704
JMeter, 84, 52, 38, 1045, 0.689, 0.618, 0.651, 0.838, 5.171
JRuby, 93, 43, 42, 1041, 0.689, 0.684, 0.686, 0.838, 5.175
SQuirrel, 93, 43, 42, 1041, 0.689, 0.684, 0.686, 0.838, 5.175
Dubbo, 77, 59, 31, 1052, 0.713, 0.566, 0.631, 0.844, 5.390
Gradle, 78, 58, 23, 1060, 0.772, 0.574, 0.658, 0.856, 5.922
Groovy, 80, 56, 36, 1047, 0.690, 0.588, 0.635, 0.838, 5.182
Hive, 91, 45, 37, 1046, 0.711, 0.669, 0.689, 0.843, 5.372
Poi, 96, 40, 36, 1047, 0.727, 0.706, 0.716, 0.847, 5.519
SpringFramework, 82, 54, 33, 1050, 0.713, 0.603, 0.653, 0.844, 5.391
Storm, 81, 55, 36, 1047, 0.692, 0.596, 0.640, 0.839, 5.205
Tomcat, 91, 45, 35, 1048, 0.722, 0.669, 0.695, 0.846, 5.473
Zookeeper, 81, 55, 33, 1050, 0.711, 0.596, 0.648, 0.843, 5.369
