Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 38, 157, 31, 4418, 0.551, 0.195, 0.288, 0.924, 12.116
ArgoUML, 35, 160, 18, 4431, 0.660, 0.179, 0.282, 0.936, 14.727
Columba, 19, 176, 14, 4435, 0.576, 0.097, 0.167, 0.927, 12.712
EMF, 41, 154, 19, 4430, 0.683, 0.210, 0.322, 0.939, 15.274
Hibernate, 54, 141, 39, 4410, 0.581, 0.277, 0.375, 0.928, 12.828
JFreeChart, 49, 146, 52, 4397, 0.485, 0.251, 0.331, 0.913, 10.554
JMeter, 27, 168, 17, 4432, 0.614, 0.138, 0.226, 0.932, 13.614
JRuby, 41, 154, 14, 4435, 0.745, 0.210, 0.328, 0.944, 16.753
SQuirrel, 45, 150, 20, 4429, 0.692, 0.231, 0.346, 0.939, 15.488
Dubbo, 15, 180, 17, 4432, 0.469, 0.077, 0.132, 0.910, 10.163
Gradle, 24, 171, 12, 4437, 0.667, 0.123, 0.208, 0.937, 14.877
Groovy, 23, 172, 12, 4437, 0.657, 0.118, 0.200, 0.936, 14.650
Hive, 41, 154, 20, 4429, 0.672, 0.210, 0.320, 0.938, 15.007
Maven, 42, 153, 44, 4405, 0.488, 0.215, 0.299, 0.914, 10.631
Poi, 31, 164, 13, 4436, 0.705, 0.159, 0.259, 0.940, 15.779
SpringFramework, 23, 172, 8, 4441, 0.742, 0.118, 0.204, 0.943, 16.669
Storm, 31, 164, 17, 4432, 0.646, 0.159, 0.255, 0.935, 14.381
Tomcat, 51, 144, 32, 4417, 0.614, 0.262, 0.367, 0.932, 13.634
Zookeeper, 25, 170, 14, 4435, 0.641, 0.128, 0.214, 0.934, 14.266
