Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 62, 139, 28, 4244, 0.689, 0.308, 0.426, 0.935, 14.330
ArgoUML, 114, 87, 58, 4214, 0.663, 0.567, 0.611, 0.932, 13.750
Columba, 119, 82, 27, 4245, 0.815, 0.592, 0.686, 0.945, 17.138
EMF, 108, 93, 35, 4237, 0.755, 0.537, 0.628, 0.941, 15.807
Hibernate, 121, 80, 61, 4211, 0.665, 0.602, 0.632, 0.932, 13.795
JEdit, 79, 122, 100, 4172, 0.441, 0.393, 0.416, 0.898, 8.821
JFreeChart, 93, 108, 63, 4209, 0.596, 0.463, 0.521, 0.925, 12.267
JMeter, 120, 81, 22, 4250, 0.845, 0.597, 0.700, 0.947, 17.806
JRuby, 131, 70, 28, 4244, 0.824, 0.652, 0.728, 0.945, 17.335
Dubbo, 69, 132, 51, 4221, 0.575, 0.343, 0.430, 0.922, 11.796
Gradle, 89, 112, 43, 4229, 0.674, 0.443, 0.535, 0.933, 14.004
Groovy, 102, 99, 18, 4254, 0.850, 0.507, 0.636, 0.947, 17.916
Hive, 106, 95, 33, 4239, 0.763, 0.527, 0.624, 0.941, 15.970
Maven, 108, 93, 80, 4192, 0.574, 0.537, 0.555, 0.922, 11.784
Poi, 120, 81, 30, 4242, 0.800, 0.597, 0.684, 0.944, 16.803
SpringFramework, 112, 89, 17, 4255, 0.868, 0.557, 0.679, 0.948, 18.321
Storm, 106, 95, 31, 4241, 0.774, 0.527, 0.627, 0.942, 16.218
Tomcat, 106, 95, 49, 4223, 0.684, 0.527, 0.596, 0.934, 14.219
Zookeeper, 96, 105, 38, 4234, 0.716, 0.478, 0.573, 0.937, 14.943
