Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 73, 121, 140, 4309, 0.343, 0.376, 0.359, 0.878, 7.202
ArgoUML, 108, 86, 320, 4129, 0.252, 0.557, 0.347, 0.834, 5.039
Columba, 80, 114, 238, 4211, 0.252, 0.412, 0.312, 0.834, 5.021
EMF, 63, 131, 273, 4176, 0.187, 0.325, 0.238, 0.777, 3.487
Hibernate, 87, 107, 179, 4270, 0.327, 0.448, 0.378, 0.872, 6.828
JEdit, 149, 45, 70, 4379, 0.680, 0.768, 0.722, 0.939, 15.283
JFreeChart, 79, 115, 171, 4278, 0.316, 0.407, 0.356, 0.868, 6.563
JMeter, 64, 130, 120, 4329, 0.348, 0.330, 0.339, 0.880, 7.325
JRuby, 97, 97, 134, 4315, 0.420, 0.500, 0.456, 0.900, 9.050
SQuirrel, 81, 113, 137, 4312, 0.372, 0.418, 0.393, 0.888, 7.893
Dubbo, 62, 132, 138, 4311, 0.310, 0.320, 0.315, 0.865, 6.419
Gradle, 39, 155, 56, 4393, 0.411, 0.201, 0.270, 0.898, 8.825
Groovy, 47, 147, 66, 4383, 0.416, 0.242, 0.306, 0.900, 8.954
Hive, 90, 104, 117, 4332, 0.435, 0.464, 0.449, 0.904, 9.406
Maven, 51, 143, 173, 4276, 0.228, 0.263, 0.244, 0.816, 4.449
Poi, 70, 124, 141, 4308, 0.332, 0.361, 0.346, 0.874, 6.940
SpringFramework, 72, 122, 163, 4286, 0.306, 0.371, 0.336, 0.864, 6.333
Storm, 58, 136, 153, 4296, 0.275, 0.299, 0.286, 0.848, 5.579
Tomcat, 88, 106, 144, 4305, 0.379, 0.454, 0.413, 0.890, 8.078
Zookeeper, 80, 114, 155, 4294, 0.340, 0.412, 0.373, 0.877, 7.147
