Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 32, 41, 106, 2405, 0.232, 0.438, 0.303, 0.878, 7.208
ArgoUML, 52, 21, 371, 2140, 0.123, 0.712, 0.210, 0.770, 3.351
Columba, 39, 34, 308, 2203, 0.112, 0.534, 0.186, 0.749, 2.978
EMF, 55, 18, 132, 2379, 0.294, 0.753, 0.423, 0.904, 9.411
Hibernate, 39, 34, 285, 2226, 0.120, 0.534, 0.196, 0.765, 3.261
JEdit, 46, 27, 280, 2231, 0.141, 0.630, 0.231, 0.800, 3.995
JFreeChart, 37, 36, 370, 2141, 0.091, 0.507, 0.154, 0.689, 2.218
JMeter, 33, 40, 134, 2377, 0.198, 0.452, 0.275, 0.857, 5.995
JRuby, 38, 35, 115, 2396, 0.248, 0.521, 0.336, 0.886, 7.791
SQuirrel, 44, 29, 240, 2271, 0.155, 0.603, 0.246, 0.818, 4.484
Dubbo, 24, 49, 175, 2336, 0.121, 0.329, 0.176, 0.766, 3.269
Gradle, 19, 54, 62, 2449, 0.235, 0.260, 0.247, 0.880, 7.303
Groovy, 24, 49, 91, 2420, 0.209, 0.329, 0.255, 0.865, 6.387
Hive, 44, 29, 314, 2197, 0.123, 0.603, 0.204, 0.770, 3.351
Maven, 14, 59, 193, 2318, 0.068, 0.192, 0.100, 0.582, 1.394
Poi, 39, 34, 208, 2303, 0.158, 0.534, 0.244, 0.821, 4.589
SpringFramework, 30, 43, 253, 2258, 0.106, 0.411, 0.169, 0.734, 2.752
Storm, 36, 37, 238, 2273, 0.131, 0.493, 0.207, 0.785, 3.651
Tomcat, 47, 26, 302, 2209, 0.135, 0.644, 0.223, 0.790, 3.767
Zookeeper, 30, 43, 217, 2294, 0.121, 0.411, 0.187, 0.767, 3.299
