Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 130, 253, 38, 3231, 0.774, 0.339, 0.472, 0.864, 6.378
ArgoUML, 169, 214, 50, 3219, 0.772, 0.441, 0.561, 0.864, 6.358
Columba, 292, 91, 30, 3239, 0.907, 0.762, 0.828, 0.884, 7.647
EMF, 186, 197, 42, 3227, 0.816, 0.486, 0.609, 0.871, 6.779
Hibernate, 236, 147, 60, 3209, 0.797, 0.616, 0.695, 0.868, 6.602
JEdit, 167, 216, 79, 3190, 0.679, 0.436, 0.531, 0.846, 5.473
JFreeChart, 269, 114, 86, 3183, 0.758, 0.702, 0.729, 0.862, 6.225
JMeter, 213, 170, 29, 3240, 0.880, 0.556, 0.682, 0.881, 7.393
SQuirrel, 187, 196, 46, 3223, 0.803, 0.488, 0.607, 0.869, 6.653
Dubbo, 220, 163, 23, 3246, 0.905, 0.574, 0.703, 0.884, 7.633
Gradle, 119, 264, 29, 3240, 0.804, 0.311, 0.448, 0.870, 6.667
Groovy, 190, 193, 22, 3247, 0.896, 0.496, 0.639, 0.883, 7.546
Hive, 312, 71, 47, 3222, 0.869, 0.815, 0.841, 0.879, 7.287
Maven, 170, 213, 56, 3213, 0.752, 0.444, 0.558, 0.861, 6.173
Poi, 304, 79, 44, 3225, 0.874, 0.794, 0.832, 0.880, 7.330
SpringFramework, 202, 181, 24, 3245, 0.894, 0.527, 0.663, 0.883, 7.523
Storm, 218, 165, 31, 3238, 0.876, 0.569, 0.690, 0.880, 7.348
Tomcat, 282, 101, 52, 3217, 0.844, 0.736, 0.787, 0.876, 7.051
Zookeeper, 222, 161, 50, 3219, 0.816, 0.580, 0.678, 0.872, 6.782
