Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 66, 31, 334, 7280, 0.165, 0.680, 0.266, 0.924, 12.117
ArgoUML, 51, 46, 1167, 6447, 0.042, 0.526, 0.078, 0.700, 2.329
Columba, 65, 32, 966, 6648, 0.063, 0.670, 0.115, 0.800, 4.012
EMF, 72, 25, 441, 7173, 0.140, 0.742, 0.236, 0.910, 10.157
Hibernate, 70, 27, 424, 7190, 0.142, 0.722, 0.237, 0.911, 10.264
JEdit, 65, 32, 738, 6876, 0.081, 0.670, 0.144, 0.845, 5.435
JFreeChart, 66, 31, 508, 7106, 0.115, 0.680, 0.197, 0.891, 8.141
JMeter, 59, 38, 363, 7251, 0.140, 0.608, 0.227, 0.910, 10.114
JRuby, 63, 34, 453, 7161, 0.122, 0.649, 0.206, 0.897, 8.706
SQuirrel, 73, 24, 635, 6979, 0.103, 0.753, 0.181, 0.878, 7.197
Dubbo, 42, 55, 412, 7202, 0.093, 0.433, 0.152, 0.864, 6.354
Gradle, 17, 80, 204, 7410, 0.077, 0.175, 0.107, 0.836, 5.115
Groovy, 48, 49, 260, 7354, 0.156, 0.495, 0.237, 0.919, 11.389
Hive, 60, 37, 473, 7141, 0.113, 0.619, 0.190, 0.888, 7.949
Maven, 35, 62, 622, 6992, 0.053, 0.361, 0.093, 0.764, 3.235
Poi, 63, 34, 489, 7125, 0.114, 0.649, 0.194, 0.890, 8.073
SpringFramework, 81, 16, 228, 7386, 0.262, 0.835, 0.399, 0.952, 19.838
Storm, 61, 36, 398, 7216, 0.133, 0.629, 0.219, 0.905, 9.565
Tomcat, 55, 42, 349, 7265, 0.136, 0.567, 0.220, 0.908, 9.822
Zookeeper, 56, 41, 539, 7075, 0.094, 0.577, 0.162, 0.866, 6.482
