Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 489, 479, 319, 4138, 0.605, 0.505, 0.551, 0.705, 2.392
ArgoUML, 782, 186, 329, 4128, 0.704, 0.808, 0.752, 0.746, 2.945
Columba, 794, 174, 440, 4017, 0.643, 0.820, 0.721, 0.723, 2.606
EMF, 842, 126, 442, 4015, 0.656, 0.870, 0.748, 0.728, 2.675
Hibernate, 728, 240, 397, 4060, 0.647, 0.752, 0.696, 0.724, 2.627
JEdit, 801, 167, 392, 4065, 0.671, 0.827, 0.741, 0.734, 2.763
JFreeChart, 766, 202, 371, 4086, 0.674, 0.791, 0.728, 0.735, 2.776
JMeter, 723, 245, 301, 4156, 0.706, 0.747, 0.726, 0.747, 2.957
JRuby, 701, 267, 391, 4066, 0.642, 0.724, 0.681, 0.722, 2.598
SQuirrel, 780, 188, 364, 4093, 0.682, 0.806, 0.739, 0.738, 2.821
Dubbo, 298, 670, 218, 4239, 0.578, 0.308, 0.402, 0.691, 2.237
Gradle, 198, 770, 141, 4316, 0.584, 0.205, 0.303, 0.695, 2.273
Groovy, 426, 542, 218, 4239, 0.661, 0.440, 0.529, 0.730, 2.707
Hive, 696, 272, 343, 4114, 0.670, 0.719, 0.694, 0.734, 2.754
Maven, 281, 687, 283, 4174, 0.498, 0.290, 0.367, 0.642, 1.792
Poi, 658, 310, 310, 4147, 0.680, 0.680, 0.680, 0.738, 2.810
SpringFramework, 564, 404, 372, 4085, 0.603, 0.583, 0.592, 0.704, 2.377
Storm, 731, 237, 342, 4115, 0.681, 0.755, 0.716, 0.738, 2.818
Tomcat, 623, 345, 431, 4026, 0.591, 0.644, 0.616, 0.698, 2.313
Zookeeper, 464, 504, 530, 3927, 0.467, 0.479, 0.473, 0.618, 1.616
