Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 21, 63, 99, 1465, 0.175, 0.250, 0.206, 0.709, 2.433
ArgoUML, 57, 27, 185, 1379, 0.236, 0.679, 0.350, 0.784, 3.621
Columba, 67, 17, 146, 1418, 0.315, 0.798, 0.451, 0.838, 5.171
EMF, 45, 39, 111, 1453, 0.288, 0.536, 0.375, 0.823, 4.659
Hibernate, 65, 19, 149, 1415, 0.304, 0.774, 0.436, 0.832, 4.959
JEdit, 49, 35, 140, 1424, 0.259, 0.583, 0.359, 0.803, 4.086
JFreeChart, 44, 40, 160, 1404, 0.216, 0.524, 0.306, 0.764, 3.232
JMeter, 59, 25, 47, 1517, 0.557, 0.702, 0.621, 0.908, 9.920
JRuby, 47, 37, 74, 1490, 0.388, 0.560, 0.459, 0.869, 6.621
SQuirrel, 40, 44, 83, 1481, 0.325, 0.476, 0.386, 0.843, 5.380
Dubbo, 57, 27, 30, 1534, 0.655, 0.679, 0.667, 0.922, 11.854
Gradle, 14, 70, 34, 1530, 0.292, 0.167, 0.212, 0.825, 4.722
Groovy, 52, 32, 71, 1493, 0.423, 0.619, 0.502, 0.879, 7.294
Hive, 64, 20, 86, 1478, 0.427, 0.762, 0.547, 0.881, 7.371
Maven, 42, 42, 106, 1458, 0.284, 0.500, 0.362, 0.820, 4.568
Poi, 63, 21, 102, 1462, 0.382, 0.750, 0.506, 0.867, 6.491
SpringFramework, 53, 31, 81, 1483, 0.396, 0.631, 0.486, 0.871, 6.760
Storm, 57, 27, 154, 1410, 0.270, 0.679, 0.386, 0.811, 4.300
Tomcat, 56, 28, 82, 1482, 0.406, 0.667, 0.505, 0.874, 6.961
Zookeeper, 56, 28, 100, 1464, 0.359, 0.667, 0.467, 0.858, 6.043
