Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 55, 36, 254, 3293, 0.178, 0.604, 0.275, 0.859, 6.116
ArgoUML, 55, 36, 447, 3100, 0.110, 0.604, 0.185, 0.772, 3.380
Columba, 62, 29, 389, 3158, 0.137, 0.681, 0.229, 0.818, 4.496
EMF, 56, 35, 379, 3168, 0.129, 0.615, 0.213, 0.806, 4.147
Hibernate, 61, 30, 311, 3236, 0.164, 0.670, 0.263, 0.847, 5.556
JEdit, 64, 27, 393, 3154, 0.140, 0.703, 0.234, 0.821, 4.599
JFreeChart, 56, 35, 354, 3193, 0.137, 0.615, 0.224, 0.817, 4.460
JMeter, 59, 32, 257, 3290, 0.187, 0.648, 0.290, 0.866, 6.464
JRuby, 59, 32, 192, 3355, 0.235, 0.648, 0.345, 0.894, 8.397
SQuirrel, 54, 37, 248, 3299, 0.179, 0.593, 0.275, 0.860, 6.148
Dubbo, 31, 60, 208, 3339, 0.130, 0.341, 0.188, 0.807, 4.185
Gradle, 25, 66, 74, 3473, 0.253, 0.275, 0.263, 0.901, 9.095
Groovy, 36, 55, 119, 3428, 0.232, 0.396, 0.293, 0.892, 8.285
Hive, 54, 37, 130, 3417, 0.293, 0.593, 0.393, 0.915, 10.733
Maven, 27, 64, 256, 3291, 0.095, 0.297, 0.144, 0.738, 2.814
Poi, 52, 39, 246, 3301, 0.174, 0.571, 0.267, 0.857, 5.976
SpringFramework, 39, 52, 282, 3265, 0.121, 0.429, 0.189, 0.794, 3.857
Storm, 79, 12, 175, 3372, 0.311, 0.868, 0.458, 0.920, 11.434
Tomcat, 57, 34, 173, 3374, 0.248, 0.626, 0.355, 0.899, 8.908
Zookeeper, 51, 40, 230, 3317, 0.181, 0.560, 0.274, 0.862, 6.256
