Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 49, 51, 148, 2245, 0.249, 0.490, 0.330, 0.839, 5.201
ArgoUML, 76, 24, 287, 2106, 0.209, 0.760, 0.328, 0.808, 4.220
Columba, 76, 24, 193, 2200, 0.283, 0.760, 0.412, 0.858, 6.043
EMF, 61, 39, 93, 2300, 0.396, 0.610, 0.480, 0.899, 8.875
Hibernate, 77, 23, 132, 2261, 0.368, 0.770, 0.498, 0.891, 8.185
JEdit, 58, 42, 163, 2230, 0.262, 0.580, 0.361, 0.847, 5.543
JFreeChart, 84, 16, 76, 2317, 0.525, 0.840, 0.646, 0.924, 12.088
JMeter, 73, 27, 126, 2267, 0.367, 0.730, 0.488, 0.891, 8.145
JRuby, 76, 24, 117, 2276, 0.394, 0.760, 0.519, 0.898, 8.817
SQuirrel, 53, 47, 210, 2183, 0.202, 0.530, 0.292, 0.801, 4.024
Dubbo, 54, 46, 129, 2264, 0.295, 0.540, 0.382, 0.864, 6.356
Gradle, 22, 78, 42, 2351, 0.344, 0.220, 0.268, 0.883, 7.570
Groovy, 61, 39, 115, 2278, 0.347, 0.610, 0.442, 0.884, 7.641
Hive, 82, 18, 194, 2199, 0.297, 0.820, 0.436, 0.865, 6.407
Maven, 46, 54, 139, 2254, 0.249, 0.460, 0.323, 0.839, 5.199
Poi, 74, 26, 109, 2284, 0.404, 0.740, 0.523, 0.901, 9.081
SpringFramework, 67, 33, 177, 2216, 0.275, 0.670, 0.390, 0.854, 5.846
Storm, 76, 24, 292, 2101, 0.207, 0.760, 0.325, 0.806, 4.149
Tomcat, 77, 23, 252, 2141, 0.234, 0.770, 0.359, 0.829, 4.835
Zookeeper, 73, 27, 157, 2236, 0.317, 0.730, 0.442, 0.874, 6.913
