Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 52, 84, 18, 1065, 0.743, 0.382, 0.505, 0.850, 5.658
ArgoUML, 85, 51, 47, 1036, 0.644, 0.625, 0.634, 0.827, 4.772
Columba, 90, 46, 35, 1048, 0.720, 0.662, 0.690, 0.845, 5.454
EMF, 84, 52, 34, 1049, 0.712, 0.618, 0.661, 0.843, 5.381
Hibernate, 94, 42, 52, 1031, 0.644, 0.691, 0.667, 0.827, 4.771
JEdit, 71, 65, 59, 1024, 0.546, 0.522, 0.534, 0.796, 3.895
JFreeChart, 87, 49, 45, 1038, 0.659, 0.640, 0.649, 0.831, 4.908
JMeter, 83, 53, 36, 1047, 0.697, 0.610, 0.651, 0.840, 5.252
JRuby, 93, 43, 42, 1041, 0.689, 0.684, 0.686, 0.838, 5.175
SQuirrel, 94, 42, 39, 1044, 0.707, 0.691, 0.699, 0.842, 5.335
Dubbo, 58, 78, 14, 1069, 0.806, 0.426, 0.558, 0.862, 6.220
Gradle, 78, 58, 23, 1060, 0.772, 0.574, 0.658, 0.856, 5.922
Groovy, 80, 56, 34, 1049, 0.702, 0.588, 0.640, 0.841, 5.290
Hive, 85, 51, 31, 1052, 0.733, 0.625, 0.675, 0.848, 5.568
Poi, 90, 46, 36, 1047, 0.714, 0.662, 0.687, 0.844, 5.402
SpringFramework, 85, 51, 29, 1054, 0.746, 0.625, 0.680, 0.850, 5.683
Storm, 77, 59, 31, 1052, 0.713, 0.566, 0.631, 0.844, 5.390
Tomcat, 86, 50, 25, 1058, 0.775, 0.632, 0.696, 0.856, 5.944
Zookeeper, 75, 61, 24, 1059, 0.758, 0.551, 0.638, 0.853, 5.790
