Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 71, 130, 27, 4245, 0.724, 0.353, 0.475, 0.938, 15.123
ArgoUML, 114, 87, 58, 4214, 0.663, 0.567, 0.611, 0.932, 13.750
Columba, 118, 83, 34, 4238, 0.776, 0.587, 0.669, 0.942, 16.276
EMF, 116, 85, 33, 4239, 0.779, 0.577, 0.663, 0.942, 16.325
Hibernate, 121, 80, 61, 4211, 0.665, 0.602, 0.632, 0.932, 13.795
JEdit, 78, 123, 77, 4195, 0.503, 0.388, 0.438, 0.911, 10.199
JFreeChart, 107, 94, 57, 4215, 0.652, 0.532, 0.586, 0.931, 13.519
JMeter, 120, 81, 22, 4250, 0.845, 0.597, 0.700, 0.947, 17.806
JRuby, 131, 70, 28, 4244, 0.824, 0.652, 0.728, 0.945, 17.335
Dubbo, 77, 124, 38, 4234, 0.670, 0.383, 0.487, 0.933, 13.900
Gradle, 89, 112, 43, 4229, 0.674, 0.443, 0.535, 0.933, 14.004
Groovy, 98, 103, 16, 4256, 0.860, 0.488, 0.622, 0.948, 18.130
Hive, 109, 92, 32, 4240, 0.773, 0.542, 0.637, 0.942, 16.203
Maven, 108, 93, 80, 4192, 0.574, 0.537, 0.555, 0.922, 11.784
Poi, 118, 83, 29, 4243, 0.803, 0.587, 0.678, 0.944, 16.864
SpringFramework, 119, 82, 17, 4255, 0.875, 0.592, 0.706, 0.949, 18.472
Storm, 100, 101, 23, 4249, 0.813, 0.498, 0.617, 0.945, 17.092
Tomcat, 109, 92, 49, 4223, 0.690, 0.542, 0.607, 0.935, 14.352
Zookeeper, 80, 121, 25, 4247, 0.762, 0.398, 0.523, 0.941, 15.955
